episode,step,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qpos12,qpos13,qpos14,qpos15,qpos16,qpos17,qpos18,qpos19,action0,action1,action2,action3,action4,action5,action6,action7,terminated
0.0,2968.0,-0.998757264060761,-0.45337875334549954,0.9643007751885766,-0.11933104241393473,0.347059498611842,-0.13391816303486015,0.9955899092944994,-0.8060702432023883,-0.11223980702091953,0.013973330475421819,-0.09770802727328198,0.8456019365571246,0.0033665411525732707,-0.9352161145627467,0.6625737317836815,-0.9834271716386289,-0.09812371866934665,-2.3332633485624497,-1.9280745463159488,2.458368505589089,-0.7720008872134074,0.11472681501386461,2.4886362339651398,1.990967797645115,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2969.0,-0.9989800708851844,-0.45337861669181073,0.9642829125652519,-0.11929116447844183,0.3470575171954791,-0.13395246521444226,0.9955839699583731,-0.8060583616995958,-0.11056842529770222,-0.013617030596488944,0.07645461776046644,-0.7809612774055654,-0.005932651390879208,0.8765773765248344,-0.661520443657478,0.9824644368314093,-0.09849544038850204,-2.333257866170411,-1.9280702908920049,2.4583717408682695,-0.772004216795366,0.11472905998091584,2.4886366485057168,1.9909691195766914,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2970.0,-0.9992000949397264,-0.4533762941819713,0.9642684295372793,-0.11927531966509336,0.3470599474076707,-0.13397466486001858,0.995569303234541,-0.8060722748402194,-0.10945503939321849,0.015702462418782582,-0.08769757376900797,0.7730941845533941,0.008860266201125306,-0.8753140903571743,0.6400229729897171,-0.9835293982623279,-0.09886929004844329,-2.3332524646931234,-1.9280659665792401,2.458375651522345,-0.7720076864962603,0.11472878507894578,2.4886371929603497,1.9909961615533718,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2971.0,-0.9994173155592501,-0.4533759748309268,0.9642708461772632,-0.11936709973938808,0.347064321039883,-0.1338929809316973,0.9955620239276467,-0.8060607213454216,-0.10776690597667274,-0.015153367394745418,0.08673789240570381,-0.8402981568505172,-0.005023317558628946,0.9327365226123343,-0.6405116764102403,0.9822384594282523,-0.09924519515854203,-2.33324690982457,-1.928061230481952,2.4583786278283624,-0.7720111410390282,0.11473082668270324,2.488637676704095,1.9909975419350663,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2972.0,-0.9996317068020438,-0.4533769904546064,0.9642565806521476,-0.11933615301543678,0.34706206357308556,-0.13392049307965445,0.995591126284173,-0.8060737592707036,-0.10662380594668938,0.013923352638050727,-0.09747448154789562,0.8456196135787275,0.003386966697045116,-0.9351137921121935,0.6626626058994294,-0.9824422100417245,-0.09962308397217984,-2.333241446800279,-1.92805643351959,2.458382298187153,-0.7720147374160345,0.11473036057554135,2.488638286788014,1.991024643540279,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2973.0,-0.9998432313516985,-0.453376956819559,0.9642392185936157,-0.1192965313345876,0.3470601273479164,-0.1339544459135759,0.9955851762994498,-0.8060599497830759,-0.10490216625555247,-0.013670187081034457,0.07672112561272892,-0.7812312545634694,-0.0059081883078334636,0.8768219159806496,-0.6616188239099647,0.9834077543103095,-0.1000028839398374,-2.3332358413284053,-1.9280512353428831,2.458385052143746,-0.7720183198611063,0.11473222346785454,2.4886388329410565,1.9910260848065946,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2974.0,-1.0000518738846904,-0.45337475085046114,0.9642251837729843,-0.11928058926421943,0.3470625552416681,-0.13397666987136514,0.9955704491920804,-0.8060731369049298,-0.10373979075752213,0.015639295018952993,-0.08751452064755463,0.7734524457054137,0.008834319087633396,-0.8755754120054828,0.6400598164304749,-0.9837391857676567,-0.10038452327469445,-2.333230338491834,-1.9280459887795962,2.4583885174548445,-0.772022045064904,0.11473159060825396,2.4886395020193137,1.9910532486528805,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2975.0,-1.000257616132066,-0.45337453426067437,0.9642280173919411,-0.1193719741034211,0.3470669318002584,-0.1338953332198408,0.9955631653898208,-0.8060619982662968,-0.10200379643753398,-0.01519322228193775,0.08697118188409805,-0.8402567859646699,-0.004995180875483356,0.9326476624533824,-0.6405523660485384,0.9820333861628663,-0.10076792940687901,-2.333224703574831,-1.9280403548023732,2.4583910825223065,-0.77202575701735,0.11473329858083219,2.488640104085835,1.9910547536062781,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2976.0,-1.0004604345145782,-0.45337564456626467,0.9642142346370773,-0.11934098449046282,0.3470647126807786,-0.1339229170919309,0.9955922768264646,-0.8060747205437988,-0.10081406820267769,0.013868661825931952,-0.09722511034122608,0.8456218052538929,0.0033973765757969888,-0.9350979595295712,0.6627120011754393,-0.9819262077243811,-0.10115303054988642,-2.333219181213505,-1.9280346871977103,2.458394374221414,-0.7720296122679654,0.11473252187445054,2.4886408258502857,1.9910819826790318,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2977.0,-1.0006602940457148,-0.45337571767716783,0.9641974086635403,-0.11930162544620028,0.34706281100585945,-0.13395669657996168,0.9955863153823743,-0.80605990268699,-0.09904689868699432,-0.013722396160741158,0.07700733589845016,-0.7814924463471027,-0.0058844244559706615,0.8769770468922455,-0.6616789177150102,0.9839002955854008,-0.10153975415553394,-2.333213536086771,-1.9280286475274229,2.4583967797450823,-0.7720334546679251,0.11473409675941833,2.4886414776953756,1.991083554470396,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2978.0,-1.0008571817746148,-0.453373634039065,0.9641838766602576,-0.11928562563261375,0.34706523054087124,-0.13397889085369713,0.9955716031008475,-0.8060721191771254,-0.09784026653211945,0.01556949440085104,-0.08729679038618804,0.7737636086831863,0.008803090004582088,-0.8756959441938863,0.6401335708593272,-0.9832610510844051,-0.10192802848079915,-2.333208012271828,-1.928022589959545,2.4583999250803608,-0.7720374406867415,0.11473319691063763,2.488642246218704,1.991110852062006,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2979.0,-1.0010510817936036,-0.453373528972839,0.9641871891981761,-0.11937668945579549,0.3470696005261977,-0.13389764637895576,0.9955643125273291,-0.8060600459411209,-0.09606110498849353,-0.01523523073806508,0.08723179233743339,-0.8402428052428492,-0.004971243428140107,0.932673488772017,-0.6406319091476682,0.9824900112764878,-0.10231778104322864,-2.3332023737883016,-1.928016176195969,2.4584021962843283,-0.7720414140718479,0.11473465822978697,2.488642942110139,1.9911124940985727,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2980.0,-1.0012419729136852,-0.45337473559502856,0.9641739417458246,-0.11934566108443392,0.3470673993720403,-0.13392512779907495,0.995593432215084,-0.8060733875811812,-0.0948295087146425,0.01381450503831072,-0.0969504366199313,0.8456466012518009,0.0033917358067486574,-0.9350217598292812,0.6627990398107495,-0.9829922500534352,-0.10270894018795723,-2.333196864134189,-1.9280097604299393,2.4584052185407606,-0.7720455312260152,0.11473365359859067,2.488643751876712,1.991139863703501,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2981.0,-1.0014298224997757,-0.453374906856921,0.9641576968695527,-0.11930650761151569,0.347065508653031,-0.13395863241229947,0.9955874582207628,-0.8060606637589198,-0.09302152519761583,-0.013766579443656623,0.07731329475156662,-0.7817193351836718,-0.005868247675872129,0.8771735963040055,-0.66177746112191,0.9828720855500743,-0.10310143354342248,-2.3331912466800326,-1.9280030042263618,2.4584073768912615,-0.7720496357956586,0.11473501855951337,2.488644486504495,1.9911415795399243,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2982.0,-1.0016146199499323,-0.45337292227442,0.9641447070993427,-0.11929040495967821,0.3470679185032703,-0.13398081598977,0.9955726689470142,-0.8060747299064208,-0.09177537232854899,0.015514829488672058,-0.08705936865575203,0.7740856021495368,0.00877793396654253,-0.8758759599110255,0.640154116451159,-0.9840838853959315,-0.10349518958841447,-2.333185764370897,-1.9279962615846344,2.458410295831249,-0.7720538841098552,0.11473392525181954,2.4886453324208464,1.9911690247474214,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2983.0,-1.001796351803092,-0.4533729062996033,0.9641485410607334,-0.11938109383571091,0.3470722833275357,-0.13389978392021226,0.9955653684855714,-0.8060642736625929,-0.08995784453114755,-0.01526986920067444,0.08751524459102814,-0.8401861682650591,-0.0049518671165342705,0.9326386518719996,-0.6406618716279675,0.981695692316618,-0.1038901361080014,-2.3331801799701397,-1.9279891937643991,2.4584123595146705,-0.7720581197044817,0.1147352088987178,2.4886461008988974,1.991170817983723,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2984.0,-1.0019749992481846,-0.4533741943212322,0.964135875842455,-0.11934998671705557,0.3470701174445005,-0.13392721744460082,0.9955944866653813,-0.8060764596433534,-0.08868910459187494,0.013767833897530887,-0.09665175099741685,0.8456692549892775,0.003407670975043209,-0.9349405683789809,0.6628272357730256,-0.9810600995991314,-0.10428620176051137,-2.3331747359189365,-1.9279821544406335,2.4584151918665227,-0.7720624988220641,0.11473404095640188,2.4886469782889282,1.9911983423830988,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2985.0,-1.002150532019373,-0.4533744617144368,0.9641202622040039,-0.11931100552203128,0.3470682590143222,-0.13396044371685495,0.9955884957504005,-0.8060599498926133,-0.08684512467622864,-0.01381611794818087,0.07764542361824925,-0.7819113061871361,-0.005852126440412711,0.877368803755554,-0.6618219817768292,0.9847263814223064,-0.10468331453360356,-2.3331691944297144,-1.927974804470331,2.4584171762719964,-0.7720668648762895,0.11473525638224512,2.4886477761440338,1.991200216578409,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2986.0,-1.0023229419032909,-0.45337258330625063,0.9641078742035556,-0.11929479477577608,0.34707066221753663,-0.13398261735076614,0.9955737218859824,-0.8060705433699847,-0.08556421651657686,0.015458364936197844,-0.0867886800746473,0.7743787413583962,0.008755800606349173,-0.8760556339662757,0.6402131061309599,-0.9824639883900697,-0.10508140331111566,-2.333163797498558,-1.9279674971318894,2.458419936195514,-0.7720713740112953,0.11473402600753554,2.4886486807337445,1.9912278236816945,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2987.0,-1.0024922178232394,-0.45337266188794906,0.9641122877857312,-0.11938514639512852,0.3470750180750489,-0.1339018158706718,0.9955664094526117,-0.8060569130658024,-0.08371307691332022,-0.01530814493153334,0.08782368668978349,-0.8401386323464946,-0.004939236169985596,0.9325855847870921,-0.6407319759881778,0.9832502942242887,-0.10548039632923153,-2.3331583068479937,-1.9279598928292827,2.458421854357666,-0.7720758695094446,0.11473518458183493,2.488649503886131,1.9912297822858789,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2988.0,-1.0026583433952052,-0.45337403236177404,0.9641002617616052,-0.11935401189244521,0.3470728420017868,-0.13392932483121311,0.9955955261472071,-0.8060699805979209,-0.08241200792318787,0.01372376718141348,-0.09632112465718853,0.8456501638223008,0.00338519832658642,-0.9349632715826632,0.6628952989251229,-0.983470327479794,-0.10588022274314896,-2.3331529640902313,-1.9279523444111655,2.458424553860126,-0.7720805074085607,0.1147339023641107,2.488650431781717,1.9912574754681454,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2989.0,-1.0028212907125906,-0.45337437457803526,0.9640853367279674,-0.11931527083245103,0.34707096343284555,-0.13396249546225164,0.9955895190866928,-0.8060582005772412,-0.08053677686276668,-0.013847068948357612,0.07800300989069048,-0.7821295807283717,-0.005850209492636071,0.8774454136204712,-0.6619053808494029,0.9824063215356005,-0.10628081108330496,-2.3331475305183287,-1.927944511809442,2.4584264168471663,-0.7720851308547644,0.11473501395407858,2.4886512765205757,1.9912595217703875,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2990.0,-1.0029810539502892,-0.45337257636508294,0.9640736104356261,-0.11929900317274036,0.34707332458524454,-0.13398461934750472,0.9955746907733786,-0.8060720594452263,-0.07922592613322241,0.01540943990039148,-0.08648367261766257,0.774647585189584,0.008712603194810934,-0.8760797460047343,0.6402410701634855,-0.9834183279807105,-0.10668209082183291,-2.3331422474201062,-1.92793674743586,2.458429066142793,-0.7720898957763157,0.11473368908377558,2.488652224182724,1.9912873042260362,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2991.0,-1.003137624461278,-0.45337272668526246,0.9640786708641388,-0.11938903059839943,0.3470776435203057,-0.1339037609705733,0.9955673634992759,-0.8060603033713691,-0.07734596679383815,-0.015331194960442732,0.08816507667885112,-0.840080353882845,-0.004933555866563282,0.932664804270682,-0.6407742694613223,0.9823302009922465,-0.10708399082881284,-2.333136875716028,-1.9279287107518996,2.4584308833882424,-0.7720946451825739,0.11473476225854586,2.488653087139083,1.991289441318242,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2992.0,-1.003290988229651,-0.4533741519274214,0.9640673411392017,-0.11935780151004155,0.34707547334207306,-0.13393103086727176,0.9955964699939174,-0.8060734736852299,-0.07601732212047227,0.01369211453343747,-0.09596627103946584,0.8456868145610645,0.003385456679719602,-0.9348044903071016,0.6629270579206363,-0.9826643061718403,-0.10748644093849713,-2.333131656425,-1.927920753742306,2.4584334912028574,-0.7720995348933724,0.1147334027214375,2.488654051355486,1.9913173160308877,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2993.0,-1.0034411197346251,-0.45337455827039397,0.964053151336646,-0.11931915410941257,0.34707359564798307,-0.1339638022047122,0.995590441600428,-0.8060601157019894,-0.07411565781121413,-0.01387960283904478,0.07838305606703658,-0.7822576226743907,-0.005849769556534651,0.8776845210099302,-0.6619578928797005,0.9831784950431477,-0.10788937040555764,-2.3331263501466926,-1.92791253541314,2.458435270784764,-0.7721044077846553,0.11473444493520042,2.488654929474112,1.9913195467834315,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2994.0,-1.0035880155145016,-0.4533728217888166,0.9640421262959946,-0.11930272878130324,0.3470759316813413,-0.13398595821938203,0.995575582003296,-0.8060737416959503,-0.07277959473400661,0.01538026006115984,-0.08616146203989439,0.7749270707348888,0.008687462304288152,-0.8763443010347314,0.6402616502842846,-0.9839491019665201,-0.10829270947106631,-2.3331211976814323,-1.9279044073428973,2.4584378446107777,-0.7721094195726017,0.11473305768479446,2.488655907331585,1.991347516506899,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2995.0,-1.00373166934148,-0.4533730206950673,0.9640478647327675,-0.11939238451317873,0.3470802218634307,-0.13390551957083288,0.9955682377954411,-0.8060630289929708,-0.07087562112441745,-0.01535069428944525,0.0885204751492733,-0.8399855726601013,-0.00493755716897566,0.9325078515869225,-0.6408113466495986,0.9818175031484639,-0.10869638781871406,-2.3331159593541853,-1.9278960281054582,2.4584395934843286,-0.7721144130061449,0.11473407543794538,2.4886567978430536,1.9913498435542978,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2996.0,-1.0038720696092605,-0.4533744894110891,0.9640372686689545,-0.11936106513405406,0.347078048061857,-0.1339329931453138,0.9955973244234286,-0.8060754549620958,-0.06952417357395732,0.01366815287723206,-0.09558820155515627,0.8456836950075353,0.0033857804342783595,-0.9348528425628226,0.6629440885003652,-0.9814187521255391,-0.10910033614053777,-2.3331108757914714,-1.927887748900305,2.4584421397923317,-0.7721195437053343,0.11473266654608943,2.488657786700194,1.9913779108024265,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2997.0,-1.004009193166581,-0.4533749488629943,0.9640238578054786,-0.11932256067099632,0.347076163037768,-0.13396578172534201,0.9955912734282597,-0.806059656563287,-0.06760086479564628,-0.013908771841732281,0.07878363512183556,-0.7823955700970509,-0.0058575453133690135,0.877714335348732,-0.6619970931351862,0.9843736908744665,-0.10950448459308848,-2.3331057070838375,-1.9278792278970278,2.458443863982215,-0.7721246543007018,0.1147336655251823,2.488658687093882,1.9913803365367722,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2998.0,-1.0041430389570123,-0.45337328458580267,0.9640136037552745,-0.11930609972086825,0.3470784410057799,-0.13398786812028124,0.9955764184830779,-0.8060709329514024,-0.06624440378722446,0.015337502292136613,-0.0857905176454383,0.7750968512292913,0.008637828104358031,-0.8763034727743528,0.6403047203876544,-0.982794467508108,-0.10990876436289977,-2.3331006937232264,-1.9278708159467555,2.458446388395441,-0.7721299003255903,0.11473224031217398,2.488659684554882,1.991408503580004,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,2999.0,-1.0042736031022648,-0.45337354385298034,0.9640201074275522,-0.11939556680491266,0.3470826730898399,-0.13390728447360956,0.9955690550337556,-0.8060579574668364,-0.06432113599060094,-0.0153685149796324,0.08891443995349424,-0.8399646231451039,-0.004946505590189488,0.9326109121601946,-0.6408729975304432,0.9829259574259086,-0.1103131061225848,-2.3330955956004824,-1.927862170844836,2.4584480931540362,-0.7721351243021662,0.1147332255103095,2.488660592553363,1.9914110301502825,-0.32933210760909637,-0.143835566838464,0.477481192601831,-0.05039355878994767,0.17280767776304162,-0.045210134145916236,0.31727787860920875,-0.26911243112693617,0.0
0.0,3000.0,-1.0044008763719652,-0.45337505211429424,0.9640103064556578,-0.11936418829333179,0.34708044783783515,-0.13393457343730686,0.9955981339468558,-0.8060716649314884,-0.06295166548044633,0.013646526040822303,-0.0951870166118805,0.845721750428452,0.003343627810737819,-0.9347708257766731,0.6629974751801688,-0.983785982625349,-0.11071744159604358,-2.333090653106932,-1.9278536431260036,2.458450600591504,-0.7721404816876417,0.11473178865637218,2.4886615964433525,1.991439299017323,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3001.0,-1.0045281118563691,-0.45335042960161764,0.9640045583805418,-0.11933192611277751,0.3471199622906425,-0.1339719717577346,0.9955991099871891,-0.8060599440491674,-0.06428448406989802,0.011028313008810716,0.08602961649511429,-0.7885578885908864,0.03530394677615133,0.8730709848113827,-0.6550796469172369,0.9826567414063552,-0.11111908010920445,-2.3328733085977147,-1.9275924774743571,2.457754650203521,-0.772068145792777,0.11598189127116354,2.4878162781545514,1.9913930652929357,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3002.0,-1.0046585971644795,-0.45330060332104716,0.9640126550525338,-0.1193328972507511,0.34720208437774575,-0.13401843762290877,0.9955985777185711,-0.8060751660132818,-0.0661993026180454,0.03857419269977656,-0.0747162237035904,0.7638621593672477,0.047327828093393344,-0.8959136871723947,0.6477402376347476,-0.9850161583117953,-0.11151554112435914,-2.3322335359429602,-1.926834206668969,2.4556174737900154,-0.7718263797097842,0.1198804224715095,2.4852693473756053,1.9874086256261356,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3003.0,-1.0047923421003038,-0.4532573102528798,0.9640437461532206,-0.11944204520666776,0.3472783212223728,-0.1339766232698189,0.9955936339882508,-0.806066567756818,-0.06754611101484712,0.004965302647175249,0.10245803310753335,-0.8484413868462815,0.028407841187811554,0.9134438254611672,-0.6458624969041846,0.980769996139768,-0.11190691022313658,-2.3311795717056625,-1.9256024108371725,2.4521109204315406,-0.7714084644757693,0.1262878678816089,2.4810398366569593,1.9796408846495246,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3004.0,-1.004929337842959,-0.45321892660680313,0.9640650421014386,-0.11942971649441293,0.3473417558627393,-0.134039653092183,0.9956201692532336,-0.8060846077987285,-0.06944814510818441,0.03321588707850029,-0.07766782883592682,0.8351899698543468,0.03565676732081581,-0.9513810510086003,0.6654297400928364,-0.9859621390511093,-0.11229326779032786,-2.3297177128148987,-1.9239199436356462,2.447303315755785,-0.7708093832776122,0.1350693938265921,2.4751434743899514,1.9682386347218808,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3005.0,-1.0050695620143486,-0.4531820939934165,0.9640898425921707,-0.11940707444989668,0.3474010184773327,-0.1341062692716257,0.9956153086892646,-0.8060777103613084,-0.07077658126295991,0.003846373585852547,0.09910111723339168,-0.7878265866050922,0.023044547437547806,0.8604296298684877,-0.6633015572512382,0.9800145529283708,-0.11267468948204765,-2.327852531465065,-1.921809023424112,2.4412596185443136,-0.7700255187045186,0.14609508285498413,2.4675930211492547,1.9533447936066954,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3006.0,-1.0052130111403816,-0.453146130049487,0.9641245327455453,-0.11940986882812334,0.34745921361212084,-0.13414363682441371,0.9955989484030956,-0.8060973893441625,-0.07267101970783763,0.03189931011636932,-0.061209166714064095,0.7614301777302566,0.035667893139335896,-0.8745257752294457,0.6401134995806526,-0.9868410445005271,-0.11305124549863238,-2.3255873472872177,-1.9192910179771199,2.4340409957528037,-0.7690541972914685,0.1592389677576695,2.4583984967622765,1.9350966567014765,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3007.0,-1.0053596791675485,-0.4531142855216481,0.964182013935116,-0.11951868972241136,0.3475153578674206,-0.1340627822905328,0.9955916261169953,-0.8060923151646769,-0.07399746622611174,0.00017927900569648242,0.11533650158371686,-0.8457537043493246,0.01995520359314214,0.9311577437648737,-0.6406658151816835,0.9790693445380889,-0.11342332508882566,-2.3229318690825758,-1.9164276610012123,2.4257411612374806,-0.7678631530317678,0.17434894474658763,2.447579801836778,1.9136256313133881,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3008.0,-1.0055095516400754,-0.4530851825479844,0.9642268343251307,-0.11949790841452318,0.34756166313209746,-0.13409419437321274,0.9956201455025636,-0.8061136400314266,-0.07587356957985322,0.02871799740127403,-0.067001584236071,0.840905811221039,0.02698148495431563,-0.9374270054143654,0.6622435247811644,-0.9875471208621889,-0.11379165193858876,-2.3198932091110254,-1.9133275041419409,2.416499518261049,-0.7663965240758895,0.19128629665624616,2.435168595933585,1.889057084527731,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3009.0,-1.0056626058389864,-0.4530567776038189,0.9642719745735372,-0.11946011003017443,0.3476044475397185,-0.13413586137883235,0.9956132671170604,-0.8061098139320009,-0.0771811732391191,-8.343321572147275e-05,0.1087725654798935,-0.7784388583699731,0.015239392444273013,0.8714721152119422,-0.6621469973010143,0.9785272256039395,-0.11415686013090655,-2.3164763836714544,-1.9100863971128395,2.4064381808914077,-0.7646047542051597,0.2099243618492012,2.4211925560705874,1.8615117616431893,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
0.0,3010.0,-1.0058188379953186,-0.4530271415483761,0.9643246747272123,-0.11944899237304424,0.3476495351904766,-0.1341718107678849,0.9955954609967967,-0.806132899917962,-0.07904952523710934,0.029477809283144658,-0.05285693442905545,0.7659612826837123,0.03033271029951764,-0.8839613561233264,0.6375363657740662,-0.9887542688291755,-0.11451945014169347,-2.31268684747058,-1.906780332755925,2.395652648847444,-0.7624455279364507,0.23013865984807408,2.4056735606294843,1.8311061695016064,-0.34614755101321637,-0.1435555357242223,0.47750786716828486,-0.050562777044270035,0.1734150683212352,-0.04536094712751215,0.3172825468388729,-0.2693133279065285,0.0
